ANNO;MES;TRIMESTRE;ID_EMPRESA;EMPRESA;OPERACIONES_PORTACION
2014;7;3;830114921;COLOMBIA MÓVIL S.A ESP;426757
2014;8;3;830114921;COLOMBIA MÓVIL S.A ESP;451023
2014;9;3;830114921;COLOMBIA MÓVIL S.A ESP;479840
2014;10;4;830114921;COLOMBIA MÓVIL S.A ESP;512575
2014;11;4;830114921;COLOMBIA MÓVIL S.A ESP;539469
2014;12;4;830114921;COLOMBIA MÓVIL S.A ESP;576110
2015;1;1;830114921;COLOMBIA MÓVIL S.A ESP;611879
2015;2;1;830114921;COLOMBIA MÓVIL S.A ESP;652783
2015;3;1;830114921;COLOMBIA MÓVIL S.A ESP;707532
2015;4;2;830114921;COLOMBIA MÓVIL S.A ESP;775349
2015;5;2;830114921;COLOMBIA MÓVIL S.A ESP;839833
2015;6;2;830114921;COLOMBIA MÓVIL S.A ESP;904251
2015;7;3;830114921;COLOMBIA MÓVIL S.A ESP;993387
2015;8;3;830114921;COLOMBIA MÓVIL S.A ESP;1077206
2015;9;3;830114921;COLOMBIA MÓVIL S.A ESP;1168940
2015;10;4;830114921;COLOMBIA MÓVIL S.A ESP;1260849
2015;11;4;830114921;COLOMBIA MÓVIL S.A ESP;1343503
2015;12;4;830114921;COLOMBIA MÓVIL S.A ESP;1435708
2016;1;1;830114921;COLOMBIA MÓVIL S.A ESP;1518702
2016;2;1;830114921;COLOMBIA MÓVIL S.A ESP;1607911
2016;3;1;830114921;COLOMBIA MÓVIL S.A ESP;1704786
2016;4;2;830114921;COLOMBIA MÓVIL S.A ESP;1785420
2016;5;2;830114921;COLOMBIA MÓVIL S.A ESP;1863475
2016;6;2;830114921;COLOMBIA MÓVIL S.A ESP;1942969
2016;7;3;830114921;COLOMBIA MÓVIL S.A ESP;2014838
2016;8;3;830114921;COLOMBIA MÓVIL S.A ESP;2095110
2016;9;3;830114921;COLOMBIA MÓVIL S.A ESP;2170880
2016;10;4;830114921;COLOMBIA MÓVIL S.A ESP;2234310
2016;11;4;830114921;COLOMBIA MÓVIL S.A ESP;2302048
2016;12;4;830114921;COLOMBIA MÓVIL S.A ESP;2369216
2017;1;1;830114921;COLOMBIA MÓVIL S.A ESP;2428218
2017;2;1;830114921;COLOMBIA MÓVIL S.A ESP;2488286
2017;3;1;830114921;COLOMBIA MÓVIL S.A ESP;2559532
2017;4;2;830114921;COLOMBIA MÓVIL S.A ESP;2617790
2017;5;2;830114921;COLOMBIA MÓVIL S.A ESP;2674913
2017;6;2;830114921;COLOMBIA MÓVIL S.A ESP;2736668
2017;7;3;830114921;COLOMBIA MÓVIL S.A ESP;2798349
2017;8;3;830114921;COLOMBIA MÓVIL S.A ESP;2864951
2017;9;3;830114921;COLOMBIA MÓVIL S.A ESP;2929112
2017;10;4;830114921;COLOMBIA MÓVIL S.A ESP;2993679
2017;11;4;830114921;COLOMBIA MÓVIL S.A ESP;3055524
2017;12;4;830114921;COLOMBIA MÓVIL S.A ESP;3119204
2018;1;1;830114921;COLOMBIA MÓVIL S.A ESP;3183478
2018;2;1;830114921;COLOMBIA MÓVIL S.A ESP;3246321
2018;3;1;830114921;COLOMBIA MÓVIL S.A ESP;3305461
2018;4;2;830114921;COLOMBIA MÓVIL S.A ESP;3370848
2018;5;2;830114921;COLOMBIA MÓVIL S.A ESP;3438942
2018;6;2;830114921;COLOMBIA MÓVIL S.A ESP;3503118
2018;7;3;830114921;COLOMBIA MÓVIL S.A ESP;3577058
2018;8;3;830114921;COLOMBIA MÓVIL S.A ESP;3659344
2018;9;3;830114921;COLOMBIA MÓVIL S.A ESP;3764170
2018;10;4;830114921;COLOMBIA MÓVIL S.A ESP;3897694
2018;11;4;830114921;COLOMBIA MÓVIL S.A ESP;4009118
2018;12;4;830114921;COLOMBIA MÓVIL S.A ESP;4101232
2019;1;1;830114921;COLOMBIA MÓVIL S.A ESP;4193127
2019;2;1;830114921;COLOMBIA MÓVIL S.A ESP;4280130
2019;3;1;830114921;COLOMBIA MÓVIL S.A ESP;4364698
2019;4;2;830114921;COLOMBIA MÓVIL S.A ESP;4458773
2019;5;2;830114921;COLOMBIA MÓVIL S.A ESP;4559008
2019;6;2;830114921;COLOMBIA MÓVIL S.A ESP;4640067
2019;7;3;830114921;COLOMBIA MÓVIL S.A ESP;4742041
2019;8;3;830114921;COLOMBIA MÓVIL S.A ESP;4831449
2019;9;3;830114921;COLOMBIA MÓVIL S.A ESP;4926474
2019;10;4;830114921;COLOMBIA MÓVIL S.A ESP;5026376
2019;11;4;830114921;COLOMBIA MÓVIL S.A ESP;5127970
2019;12;4;830114921;COLOMBIA MÓVIL S.A ESP;5244194
2020;1;1;830114921;COLOMBIA MÓVIL S.A ESP;5354660
2020;2;1;830114921;COLOMBIA MÓVIL S.A ESP;5466412
2020;3;1;830114921;COLOMBIA MÓVIL S.A ESP;5558887
2020;4;2;830114921;COLOMBIA MÓVIL S.A ESP;5596745
2020;5;2;830114921;COLOMBIA MÓVIL S.A ESP;5657034
2020;6;2;830114921;COLOMBIA MÓVIL S.A ESP;5732148
2020;7;3;830114921;COLOMBIA MÓVIL S.A ESP;5825670
2020;8;3;830114921;COLOMBIA MÓVIL S.A ESP;5894601
2020;9;3;830114921;COLOMBIA MÓVIL S.A ESP;5967873
2020;10;4;830114921;COLOMBIA MÓVIL S.A ESP;6034075
2020;11;4;830114921;COLOMBIA MÓVIL S.A ESP;6109311
2020;12;4;830114921;COLOMBIA MÓVIL S.A ESP;6212993
2021;1;1;830114921;COLOMBIA MÓVIL S.A ESP;6302569
2021;2;1;830114921;COLOMBIA MÓVIL S.A ESP;6382656
2021;3;1;830114921;COLOMBIA MÓVIL S.A ESP;6458541
2021;4;2;830114921;COLOMBIA MÓVIL S.A ESP;6551713
2021;5;2;830114921;COLOMBIA MÓVIL S.A ESP;6636958
2021;6;2;830114921;COLOMBIA MÓVIL S.A ESP;6733748
2021;7;3;830114921;COLOMBIA MÓVIL S.A ESP;6830254
2021;8;3;830114921;COLOMBIA MÓVIL S.A ESP;6944199
2021;9;3;830114921;COLOMBIA MÓVIL S.A ESP;7071811
2021;10;4;830114921;COLOMBIA MÓVIL S.A ESP;7224956
2021;11;4;830114921;COLOMBIA MÓVIL S.A ESP;7374554
2021;12;4;830114921;COLOMBIA MÓVIL S.A ESP;7511577
2022;1;1;830114921;COLOMBIA MÓVIL S.A ESP;7638562
2022;2;1;830114921;COLOMBIA MÓVIL S.A ESP;7798524
2022;3;1;830114921;COLOMBIA MÓVIL S.A ESP;7967559
2022;4;2;830114921;COLOMBIA MÓVIL S.A ESP;8133176
2022;5;2;830114921;COLOMBIA MÓVIL S.A ESP;8316569
2022;6;2;830114921;COLOMBIA MÓVIL S.A ESP;8509055
2022;7;3;830114921;COLOMBIA MÓVIL S.A ESP;8701292
2022;8;3;830114921;COLOMBIA MÓVIL S.A ESP;8913688
2022;9;3;830114921;COLOMBIA MÓVIL S.A ESP;9135406
2022;10;4;830114921;COLOMBIA MÓVIL S.A ESP;9350501
2022;11;4;830114921;COLOMBIA MÓVIL S.A ESP;9601816
2022;12;4;830114921;COLOMBIA MÓVIL S.A ESP;9824837
2023;1;1;830114921;COLOMBIA MÓVIL S.A ESP;10041731
2023;2;1;830114921;COLOMBIA MÓVIL S.A ESP;10281231
2023;3;1;830114921;COLOMBIA MÓVIL S.A ESP;10556098
2023;4;2;830114921;COLOMBIA MÓVIL S.A ESP;10805769
2023;5;2;830114921;COLOMBIA MÓVIL S.A ESP;11052606
2023;6;2;830114921;COLOMBIA MÓVIL S.A ESP;11295444
2023;7;3;830114921;COLOMBIA MÓVIL S.A ESP;11533062
2023;8;3;830114921;COLOMBIA MÓVIL S.A ESP;11805815
2023;9;3;830114921;COLOMBIA MÓVIL S.A ESP;12089107
2023;10;4;830114921;COLOMBIA MÓVIL S.A ESP;12288533
2023;11;4;830114921;COLOMBIA MÓVIL S.A ESP;12477193
2023;12;4;830114921;COLOMBIA MÓVIL S.A ESP;12649292
2024;1;1;830114921;COLOMBIA MÓVIL S.A ESP;12823904
2024;2;1;830114921;COLOMBIA MÓVIL S.A ESP;12961119
2024;3;1;830114921;COLOMBIA MÓVIL S.A ESP;13082645
2024;4;2;830114921;COLOMBIA MÓVIL S.A ESP;13226921
2024;5;2;830114921;COLOMBIA MÓVIL S.A ESP;13366889
2024;6;2;830114921;COLOMBIA MÓVIL S.A ESP;13507451
2024;7;3;830114921;COLOMBIA MÓVIL S.A ESP;13646028
2024;8;3;830114921;COLOMBIA MÓVIL S.A ESP;13795110
2024;9;3;830114921;COLOMBIA MÓVIL S.A ESP;13943124
2024;10;4;830114921;COLOMBIA MÓVIL S.A ESP;14091209
2024;11;4;830114921;COLOMBIA MÓVIL S.A ESP;14259849
2024;12;4;830114921;COLOMBIA MÓVIL S.A ESP;14418758
2025;1;1;830114921;COLOMBIA MÓVIL S.A ESP;14574278
2025;2;1;830114921;COLOMBIA MÓVIL S.A ESP;14718525
2025;3;1;830114921;COLOMBIA MÓVIL S.A ESP;14878373
2025;4;2;830114921;COLOMBIA MÓVIL S.A ESP;15033448
2025;5;2;830114921;COLOMBIA MÓVIL S.A ESP;15217667
2025;6;2;830114921;COLOMBIA MÓVIL S.A ESP;15386954
2025;7;3;830114921;COLOMBIA MÓVIL S.A ESP;15566066
2025;8;3;830114921;COLOMBIA MÓVIL S.A ESP;15751066
2025;9;3;830114921;COLOMBIA MÓVIL S.A ESP;15964086
2025;10;4;830114921;COLOMBIA MÓVIL S.A ESP;16168657
2025;11;4;830114921;COLOMBIA MÓVIL S.A ESP;16370450
2025;12;4;830114921;COLOMBIA MÓVIL S.A ESP;16563790
2026;1;1;830114921;COLOMBIA MÓVIL S.A ESP;16751476
2011;8;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;7749
2011;9;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;16250
2011;10;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;22925
2011;11;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;30391
2011;12;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;51956
2012;1;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;74418
2012;2;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;114355
2012;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;159304
2012;4;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;181086
2012;5;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;204798
2012;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;228644
2012;7;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;262218
2012;8;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;296886
2012;9;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;330132
2012;10;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;367382
2012;11;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;405327
2012;12;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;441823
2013;1;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;483737
2013;2;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;516698
2013;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;548194
2013;4;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;595150
2013;5;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;636112
2013;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;674514
2013;7;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;717519
2013;8;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;764524
2013;9;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;809148
2013;10;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;842661
2013;11;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;875064
2013;12;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;909059
2014;1;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;944049
2014;2;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;979916
2014;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1022678
2014;4;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1063027
2014;5;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1094020
2014;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1123495
2014;7;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1157560
2014;8;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1189158
2014;9;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1221654
2014;10;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1258283
2014;11;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1287686
2014;12;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1328223
2015;1;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1366464
2015;2;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1414605
2015;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1470881
2015;4;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1523924
2015;5;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1572016
2015;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1618073
2015;7;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1671503
2015;8;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1721094
2015;9;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1778057
2015;10;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1833131
2015;11;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1883795
2015;12;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1940529
2016;1;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1985764
2016;2;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;2036116
2016;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;2086908
2016;4;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;2134266
2016;5;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;2181165
2016;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;2232929
2016;7;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;2282654
2016;8;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;2338251
2016;9;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;2392832
2016;10;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;2444779
2016;11;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;2495250
2016;12;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;2546468
2017;1;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;2591104
2017;2;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;2639063
2017;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;2693253
2017;4;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;2740766
2017;5;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;2792387
2017;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;2844891
2017;7;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;2896808
2017;8;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;2956544
2017;9;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;3016054
2017;10;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;3078448
2017;11;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;3143001
2017;12;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;3206487
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;3272303
2018;2;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;3342577
2018;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;3406887
2018;4;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;3474648
2018;5;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;3542332
2018;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;3604609
2018;7;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;3675714
2018;8;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;3760504
2018;9;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;3855250
2018;10;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;3978426
2018;11;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;4075841
2018;12;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;4156214
2019;1;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;4236200
2019;2;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;4306913
2019;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;4373473
2019;4;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;4442285
2019;5;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;4522716
2019;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;4585467
2019;7;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;4664119
2019;8;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;4739063
2019;9;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;4812961
2019;10;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;4898512
2019;11;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;4975382
2019;12;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;5057999
2020;1;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;5143135
2020;2;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;5221120
2020;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;5288289
2020;4;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;5320372
2020;5;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;5375817
2020;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;5444941
2020;7;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;5545169
2020;8;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;5654766
2020;9;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;5783238
2020;10;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;5906164
2020;11;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;6009234
2020;12;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;6122906
2021;1;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;6221303
2021;2;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;6348520
2021;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;6492618
2021;4;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;6658044
2021;5;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;6799417
2021;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;6908284
2021;7;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;7018950
2021;8;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;7149170
2021;9;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;7285502
2021;10;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;7427543
2021;11;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;7563820
2021;12;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;7671612
2022;1;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;7779451
2022;2;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;7915161
2022;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;8058844
2022;4;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;8211150
2022;5;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;8383142
2022;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;8554627
2022;7;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;8685612
2022;8;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;8802180
2022;9;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;8928892
2022;10;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;9047097
2022;11;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;9176383
2022;12;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;9332750
2023;1;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;9480644
2023;2;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;9597579
2023;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;9727322
2023;4;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;9840116
2023;5;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;9982785
2023;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;10102238
2023;7;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;10275461
2023;8;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;10434597
2023;9;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;10583378
2023;10;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;10715531
2023;11;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;10841517
2023;12;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;10954738
2024;1;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;11084864
2024;2;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;11221397
2024;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;11353383
2024;4;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;11493939
2024;5;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;11618543
2024;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;11730923
2024;7;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;11848739
2024;8;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;11976182
2024;9;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;12099990
2024;10;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;12236261
2024;11;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;12362961
2024;12;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;12474114
2025;1;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;12588270
2025;2;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;12695032
2025;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;12786794
2025;4;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;12876938
2025;5;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;12966535
2025;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;13072166
2025;7;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;13197878
2025;8;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;13300733
2025;9;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;13409054
2025;10;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;13515527
2025;11;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;13610148
2025;12;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;13710158
2026;1;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;13804698
2011;8;3;800153993;COMUNICACION CELULAR S A COMCEL S A;15061
2011;9;3;800153993;COMUNICACION CELULAR S A COMCEL S A;27046
2011;10;4;800153993;COMUNICACION CELULAR S A COMCEL S A;39735
2011;11;4;800153993;COMUNICACION CELULAR S A COMCEL S A;51518
2011;12;4;800153993;COMUNICACION CELULAR S A COMCEL S A;68591
2012;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;82607
2012;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;96417
2012;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;111043
2012;4;2;800153993;COMUNICACION CELULAR S A COMCEL S A;123900
2012;5;2;800153993;COMUNICACION CELULAR S A COMCEL S A;137898
2012;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;151024
2012;7;3;800153993;COMUNICACION CELULAR S A COMCEL S A;167540
2012;8;3;800153993;COMUNICACION CELULAR S A COMCEL S A;183210
2012;9;3;800153993;COMUNICACION CELULAR S A COMCEL S A;202695
2012;10;4;800153993;COMUNICACION CELULAR S A COMCEL S A;227391
2012;11;4;800153993;COMUNICACION CELULAR S A COMCEL S A;243614
2012;12;4;800153993;COMUNICACION CELULAR S A COMCEL S A;261301
2013;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;282131
2013;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;300836
2013;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;319542
2013;4;2;800153993;COMUNICACION CELULAR S A COMCEL S A;349129
2013;5;2;800153993;COMUNICACION CELULAR S A COMCEL S A;385909
2013;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;419796
2013;7;3;800153993;COMUNICACION CELULAR S A COMCEL S A;458612
2013;8;3;800153993;COMUNICACION CELULAR S A COMCEL S A;498794
2013;9;3;800153993;COMUNICACION CELULAR S A COMCEL S A;540809
2013;10;4;800153993;COMUNICACION CELULAR S A COMCEL S A;590379
2013;11;4;800153993;COMUNICACION CELULAR S A COMCEL S A;630891
2013;12;4;800153993;COMUNICACION CELULAR S A COMCEL S A;673671
2014;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;720883
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;772682
2014;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;823574
2014;4;2;800153993;COMUNICACION CELULAR S A COMCEL S A;884748
2014;5;2;800153993;COMUNICACION CELULAR S A COMCEL S A;958257
2014;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1020622
2014;7;3;800153993;COMUNICACION CELULAR S A COMCEL S A;1104347
2014;8;3;800153993;COMUNICACION CELULAR S A COMCEL S A;1179409
2014;9;3;800153993;COMUNICACION CELULAR S A COMCEL S A;1253088
2014;10;4;800153993;COMUNICACION CELULAR S A COMCEL S A;1333870
2014;11;4;800153993;COMUNICACION CELULAR S A COMCEL S A;1402503
2014;12;4;800153993;COMUNICACION CELULAR S A COMCEL S A;1489184
2015;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;1574733
2015;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;1686118
2015;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;1822616
2015;4;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1951496
2015;5;2;800153993;COMUNICACION CELULAR S A COMCEL S A;2071205
2015;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;2187970
2015;7;3;800153993;COMUNICACION CELULAR S A COMCEL S A;2316959
2015;8;3;800153993;COMUNICACION CELULAR S A COMCEL S A;2428292
2015;9;3;800153993;COMUNICACION CELULAR S A COMCEL S A;2553345
2015;10;4;800153993;COMUNICACION CELULAR S A COMCEL S A;2671799
2015;11;4;800153993;COMUNICACION CELULAR S A COMCEL S A;2792524
2015;12;4;800153993;COMUNICACION CELULAR S A COMCEL S A;2924342
2016;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;3026234
2016;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;3159046
2016;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;3289889
2016;4;2;800153993;COMUNICACION CELULAR S A COMCEL S A;3411300
2016;5;2;800153993;COMUNICACION CELULAR S A COMCEL S A;3525869
2016;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;3646861
